"","S1","S19","S20","S21","S2","S11","S12","S13","S14","S24","S33","S36","S34","S35","S18"
"rna-XR_011208757.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261753.1",1824,1493,1958,2271,1959,1954,2075,1556,1993,2740,2974,2254,1828,2028,1698
"rna-XM_069280885.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268280.1",163,412,135,263,334,247,227,489,422,271,646,0,163,216,393
"rna-XM_069250619.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138329439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277329.1",0,0,0,0,0,393,0,244,0,0,0,0,0,0,0
"rna-XM_069278780.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285093.1",66,0,0,0,0,0,0,0,0,40,0,0,0,0,34
"rna-XM_069268822.1",604,603,4464,826,1613,533,722,2460,676,1974,1851,1007,1023,974,1405
"rna-XM_069259210.1",0,0,0,463,0,423,412,216,658,460,636,589,426,429,0
"rna-XM_069249524.1",11574,11829,21214,11463,11225,8299,9342,10683,9101,7020,13874,13361,11178,13203,13947
"rna-XM_069263614.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270903.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279280.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251149.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245362.1",0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251672.1",873,547,997,996,1256,948,1242,1068,1089,1263,1087,1205,759,1120,1100
"rna-XM_069279153.1",292,0,321,236,172,275,254,137,0,304,345,0,160,697,0
"gene-LOC138312704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268818.1",0,0,78,144,0,0,0,38,52,0,54,0,0,102,19
"rna-XM_069249512.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206497.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249471.1",90,0,54,248,0,53,56,0,61,206,110,291,147,133,0
"rna-XM_069275957.1",106,263,221,196,110,216,140,42,234,216,375,296,86,166,61
"rna-XM_069252647.1",2398,2360,2932,1947,3169,1318,1775,3303,2023,2224,3254,1730,1879,3179,3307
"rna-XM_069265730.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268687.1",1784,1568,1865,1746,1585,1406,1205,1709,1187,2356,2938,2201,934,1674,1283
"gene-LOC138316010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011207204.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258670.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266715.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275927.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011208068.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269617.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251242.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259485.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278213.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257518.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264382.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271440.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284578.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267363.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249659.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284778.1",0,0,0,0,0,39,0,0,0,0,77,0,0,0,0
"rna-XM_069264422.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268697.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251278.1",0,0,0,0,0,122,0,0,0,0,275,0,0,0,0
"rna-XM_069254443.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274686.1",2491,2239,3717,1678,2778,2561,2228,2210,2502,1617,3398,4398,2480,3011,2854
"rna-XM_069277083.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247120.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285083.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251559.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069283887.1",0,0,0,0,0,0,45,0,0,0,0,0,0,41,0
"rna-XM_069266573.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248839.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255393.1",2138,2541,2455,1307,1468,1777,1663,2651,2111,2087,3331,1585,2059,2180,2433
"rna-XR_011209937.1",70,116,140,96,144,57,60,56,89,86,128,66,101,40,120
"rna-XM_069248343.1",0,0,128,0,0,0,0,0,0,0,0,0,0,0,43
"rna-XM_069266150.1",467,57,46,479,340,103,201,88,0,223,137,2253,0,422,125
"rna-XM_069245275.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254609.1",1461,1099,869,0,356,519,0,313,680,0,537,0,0,512,548
"rna-XM_069277944.1",0,11,0,0,20,44,36,0,0,26,19,0,28,0,0
"rna-XM_069275668.1",0,0,0,0,0,0,0,94,0,205,463,0,0,0,0
"rna-XM_069260395.1",0,0,0,0,0,0,0,0,0,282,43,0,0,154,0
"rna-XM_069269519.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278303.1",81,157,307,86,85,129,183,148,153,170,266,136,189,161,105
"rna-XM_069256622.1",0,0,0,0,185,0,0,0,0,0,119,0,0,0,0
"rna-XM_069260839.1",813,651,881,669,837,842,785,829,696,1010,1204,1420,652,735,885
"rna-XM_069279440.1",231,209,340,0,110,0,163,141,218,121,336,258,353,174,112
"rna-XR_011208924.1",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"rna-XM_069266563.1",545,0,0,0,206,0,56,0,0,0,457,143,0,0,0
"rna-XM_069280978.1",403,414,470,334,368,456,378,651,436,423,646,625,436,404,509
"rna-XM_069260377.1",0,0,0,0,0,0,0,0,65,0,0,0,0,0,74
"rna-XM_069250040.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285517.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285484.1",374,304,639,444,0,727,738,123,719,599,623,593,361,504,0
"rna-XM_069245154.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250267.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265971.1",0,0,124,0,62,0,156,0,22,2166,0,17,0,0,78
"rna-XM_069266540.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278146.1",40,86,0,0,77,88,80,221,0,88,0,0,0,97,85
"rna-XM_069282617.1",0,152,214,74,346,286,407,205,0,223,949,0,398,0,0
"rna-XM_069276078.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278075.1",1634,1807,1926,1224,1601,1746,1683,1922,1616,1524,2365,1410,1605,1760,1823
"rna-XM_069258035.1",0,96,0,0,0,0,0,0,88,0,89,0,0,0,0
"rna-XM_069248851.1",592,523,520,482,383,377,587,559,337,984,1420,761,571,819,576
"rna-XM_069272500.1",0,0,0,0,0,0,0,0,0,260,0,0,0,0,0
"rna-XM_069283110.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278736.1",1528,1871,1177,0,554,805,712,1012,1052,2050,2038,1121,1865,1696,720
"rna-XM_069260236.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254727.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275651.1",6,0,0,7,0,17,0,0,0,0,0,18,0,0,0
"rna-XM_069283560.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278097.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257057.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250564.1",764,522,843,986,691,1204,1118,403,639,857,0,1052,1240,718,853
"rna-Trnad-guc-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnad-guc-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnad-guc-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnad-guc-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnad-guc-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnad-guc-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279754.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269592.1",0,0,0,0,0,0,271,0,0,0,0,0,0,0,0
"rna-XM_069279574.1",395,270,429,232,393,205,273,317,298,200,332,285,319,384,403
"rna-XR_011207927.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265292.1",296,812,577,337,270,596,842,884,493,629,1430,148,810,845,865
"rna-XM_069250673.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069263843.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277592.1",2184,2102,1137,2270,2506,1589,2706,1933,1325,2200,2400,550,1358,1671,3488
"rna-XM_069265383.1",212,296,461,168,382,102,160,192,282,145,403,318,255,197,446
"rna-XM_069271468.1",0,0,340,0,0,285,63,0,0,239,154,139,0,0,0
"rna-XM_069259290.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278196.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260984.1",55,55,0,0,0,0,55,54,123,128,230,126,0,0,0
"rna-XM_069283822.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286132.1",227,0,582,0,0,121,638,254,0,872,1003,0,560,386,0
"rna-XM_069255156.1",0,0,0,114,0,0,0,0,0,54,0,0,0,234,0
"rna-XM_069255944.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011205696.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252746.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069279655.1",0,0,203,0,242,0,300,0,291,37,0,0,0,0,0
"rna-XM_069261734.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258029.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249465.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284014.1",643,406,325,451,467,170,387,698,185,689,784,315,548,880,740
"rna-XM_069247974.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069285960.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271760.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258898.1",43,76,114,0,0,36,32,107,103,0,36,40,17,40,70
"rna-XM_069254621.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273602.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209925.1",0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
"rna-XM_069270752.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264302.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254148.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259639.1",1056,301,381,0,0,568,392,230,0,639,1235,1659,546,977,0
"gene-LOC138331666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254635.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281726.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069280041.1",0,0,0,0,0,0,0,0,0,0,906,0,0,0,0
"rna-XM_069275644.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248234.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251624.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272027.1",476,345,346,0,305,320,386,579,424,426,581,166,313,419,469
"rna-XR_011208367.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251011.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245817.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245508.1",794,520,1001,1077,830,722,648,504,611,994,1087,1105,745,856,584
"rna-XR_011209939.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278728.1",0,0,0,0,0,77,37,0,0,49,92,25,60,0,0
"gene-LOC138322682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281528.1",0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
"rna-XR_011205624.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272528.1",0,0,0,0,0,37,88,0,0,122,81,0,0,0,0
"gene-LOC138305778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270377.1",0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
"rna-XM_069250275.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250473.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069271621.1",0,0,75,0,0,0,158,0,0,0,484,0,0,0,0
"rna-XM_069278752.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069284029.1",533,564,881,480,573,529,662,614,528,547,937,463,541,774,518
"rna-XM_069267617.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247946.1",343,0,328,583,0,0,0,545,0,0,329,0,89,87,0
"rna-XM_069251172.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265685.1",0,0,0,0,0,0,0,0,0,0,0,211,0,0,0
"rna-XM_069267050.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011210087.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249240.1",166,496,377,212,599,193,287,256,369,85,285,377,517,0,85
"rna-XM_069274830.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269474.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253753.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250269.1",0,663,534,343,139,383,260,663,749,376,980,0,697,0,409
"rna-XM_069268434.1",0,0,0,0,0,0,0,0,192,0,136,356,0,0,0
"rna-XM_069269723.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272620.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248486.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276259.1",364,318,418,231,219,185,274,541,360,215,431,160,350,331,537
"rna-XM_069249311.1",0,0,128,0,0,0,139,0,0,325,359,0,135,0,0
"rna-XM_069245201.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069274820.1",0,0,0,0,0,428,339,0,0,0,0,0,0,0,0
"gene-LOC138330532",726,841,1224,987,681,1054,1327,1370,1250,1218,2055,481,1312,1127,1042
"gene-LOC138330535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138330539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209292.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258112.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270058.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-ugu-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011209383.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277389.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-ugu-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069244951.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249764.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-Trnat-ugu-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138322303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276202.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250667.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069261991.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266780.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069252218.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069249884.1",0,0,0,0,0,0,0,132,0,0,0,0,0,0,0
"rna-XR_011205819.1",0,0,64,0,0,0,27,42,0,58,126,0,0,0,0
"rna-XM_069250726.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282247.1",609,479,599,556,497,613,547,703,493,559,1026,1049,668,492,444
"rna-XM_069254268.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246979.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259124.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276490.1",0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
"rna-XM_069246286.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206384.1",0,12,0,0,0,0,14,121,0,0,116,0,52,35,0
"rna-XM_069253743.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275510.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259623.1",67,278,222,128,139,199,101,180,140,94,136,58,147,252,150
"rna-XR_011208189.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282257.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269985.1",0,0,0,0,0,0,0,0,0,0,0,0,145,0,0
"rna-XM_069275801.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069258911.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246523.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255854.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069273935.1",0,0,0,0,0,0,152,0,0,0,163,0,0,0,0
"rna-XM_069272161.1",235,232,365,261,208,138,203,329,204,241,262,176,171,236,209
"rna-XM_069284474.1",195,599,841,0,0,0,117,91,652,0,627,448,453,0,79
"rna-XM_069285207.1",265,174,258,344,258,298,330,291,242,257,410,291,195,396,221
"rna-XM_069250457.1",0,0,204,0,0,0,181,285,115,0,327,0,0,111,0
"rna-XM_069258905.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276278.1",214,199,251,0,0,0,471,129,175,182,989,0,0,0,0
"rna-XM_069248287.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069278140.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269804.1",0,0,0,0,0,142,0,0,0,0,0,0,0,0,0
"rna-XM_069260548.1",0,0,144,0,99,0,94,0,0,0,0,0,0,0,0
"rna-XM_069251527.1",0,125,270,276,131,241,132,258,262,363,452,55,0,0,320
"rna-XM_069272175.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264564.1",372,560,411,343,352,400,485,397,351,371,677,0,358,521,248
"rna-XM_069286351.1",48,0,0,0,0,53,0,25,0,54,0,124,0,60,46
"rna-XM_069280714.1",111,153,181,124,47,75,113,112,69,71,147,39,162,100,130
"rna-XM_069262704.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276476.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246234.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069262954.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069251466.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247066.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286272.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069259797.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270313.1",704,616,947,601,839,755,705,670,710,754,908,1041,636,886,813
"rna-XM_069280984.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276444.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069269999.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069275815.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138334549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069250081.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069257285.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138334544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266379.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247014.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138311974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254722.1",0,0,172,0,0,0,0,0,0,0,348,0,0,193,0
"rna-XM_069283077.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247881.1",0,0,0,0,0,0,24,0,53,0,0,0,62,0,0
"rna-XM_069260298.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069267762.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253401.1",0,0,0,0,0,0,0,0,0,0,0,0,0,263,0
"rna-XM_069249794.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069248092.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069277643.1",0,0,0,309,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246595.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286535.1",86,0,106,0,0,0,66,0,0,135,76,56,0,0,149
"rna-XR_011208195.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069281140.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253790.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069264556.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138328798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276236.1",0,0,60,0,0,0,0,0,0,73,0,0,0,0,0
"rna-XM_069267215.1",38,0,70,96,38,34,31,52,59,30,101,0,31,67,32
"rna-XM_069286345.1",609,228,150,86,136,111,453,124,119,189,59,183,40,333,0
"rna-XM_069255714.1",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069270007.1",434,151,272,175,292,117,0,514,270,68,107,111,181,264,268
"rna-XR_011206692.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069272187.1",465,456,728,533,338,641,121,633,414,218,243,1010,232,99,264
"rna-XM_069261697.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255961.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069255205.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246817.1",1061,858,1426,1706,1050,1051,1473,1066,1122,1492,2334,633,981,1082,1118
"rna-XM_069278138.1",76,918,177,171,329,0,388,0,812,929,2877,0,510,1283,452
"rna-XM_069282059.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XR_011206533.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276672.1",3571,4297,4609,2961,3314,3565,3306,3632,3879,4119,5114,4375,3825,4137,4074
"rna-XM_069275881.1",0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069266046.1",0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
"rna-XM_069278400.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069247520.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069253234.1",0,0,31,0,0,59,0,0,0,0,0,0,0,0,0
"rna-XM_069258870.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245922.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069245997.1",2260,2016,2102,1304,2033,2524,2320,2848,2472,2701,3069,3312,2582,2421,2142
"rna-XM_069275186.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-LOC138320497",428,200,282,0,127,450,371,543,504,304,760,552,350,312,347
"rna-XR_011205958.1",61,78,28,0,0,35,12,75,14,49,15,184,59,14,114
"rna-XR_011205719.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069260114.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069246974.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069265161.1",571,0,0,0,586,420,0,0,0,0,0,0,0,355,0
"rna-XM_069259019.1",178,219,315,248,182,376,273,213,308,299,286,358,114,262,192
"rna-XM_069277497.1",227,82,247,165,190,171,114,290,256,56,250,304,218,92,267
"rna-XM_069259324.1",0,0,173,118,88,216,100,167,95,119,298,0,0,226,137
"rna-XM_069284753.1",0,0,0,0,0,112,0,0,0,0,0,0,0,0,0
"rna-XM_069278648.1",1609,1404,1410,1272,1326,1747,1387,1574,1661,1563,2287,2577,1330,1344,1281
"rna-XM_069257547.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069282723.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069268603.1",128,705,609,0,165,187,470,347,223,526,1663,0,107,410,0
"rna-XM_069277736.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069286059.1",0,0,0,0,0,0,0,0,0,0,165,0,0,0,0
"rna-XM_069273898.1",0,58,0,0,0,0,0,39,0,0,0,0,0,0,0
"rna-XM_069255480.1",51,48,0,19,0,44,117,111,58,99,134,0,42,20,50
"gene-LOC138312012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069276711.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rna-XM_069254944.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
